image_id,split,image_path,label_path,sha256
train/GOPR7183_JPG.rf.4fba64a8744fb8a33a07d8111fdeeded,train,data/extracted/data/images/train/GOPR7183_JPG.rf.4fba64a8744fb8a33a07d8111fdeeded.jpg,data/extracted/data/labels/train/GOPR7183_JPG.rf.4fba64a8744fb8a33a07d8111fdeeded.txt,a2b45715d36ad75cd56485bbc7f267c1bac74378add522c0f686579bd33a31a0
train/GOPR7185_JPG.rf.78df7f3672911203ddc6dab44f79317c,train,data/extracted/data/images/train/GOPR7185_JPG.rf.78df7f3672911203ddc6dab44f79317c.jpg,data/extracted/data/labels/train/GOPR7185_JPG.rf.78df7f3672911203ddc6dab44f79317c.txt,24f9e0a40941a9fba7d6604b3d530e5f3bb8921c0efc514f1160e94dbc033d01
train/GOPR7186_JPG.rf.91ebe9c9c9355bd4b8141f3f4802539c,train,data/extracted/data/images/train/GOPR7186_JPG.rf.91ebe9c9c9355bd4b8141f3f4802539c.jpg,data/extracted/data/labels/train/GOPR7186_JPG.rf.91ebe9c9c9355bd4b8141f3f4802539c.txt,08f10f10c92b27c5b3e9cd34953d657eaa507140f1412cbd5fc6c32db83d7adb
train/GOPR7188_JPG.rf.91baf62488fe1cdfd90f257f7400f145,train,data/extracted/data/images/train/GOPR7188_JPG.rf.91baf62488fe1cdfd90f257f7400f145.jpg,data/extracted/data/labels/train/GOPR7188_JPG.rf.91baf62488fe1cdfd90f257f7400f145.txt,748f1e7f1276b7fb474ba784365856f3a64771a0f74fd0e3a03347dfc0199dea
train/GOPR7189_JPG.rf.956c723d62c6d0092682f74357b52095,train,data/extracted/data/images/train/GOPR7189_JPG.rf.956c723d62c6d0092682f74357b52095.jpg,data/extracted/data/labels/train/GOPR7189_JPG.rf.956c723d62c6d0092682f74357b52095.txt,fd9194b70cd5d3ef24a81b24f49d0e54f1498d05affe646893e9ad132102d8fe
train/GOPR7190_JPG.rf.e12d8fd65e89f282c34de90de3837119,train,data/extracted/data/images/train/GOPR7190_JPG.rf.e12d8fd65e89f282c34de90de3837119.jpg,data/extracted/data/labels/train/GOPR7190_JPG.rf.e12d8fd65e89f282c34de90de3837119.txt,26276bd22d230c47bf537cf7897333dbd010ee7987226b63fa7f32cee06e6421
train/GOPR7191_JPG.rf.de4d184d6743850298badf9460ff2477,train,data/extracted/data/images/train/GOPR7191_JPG.rf.de4d184d6743850298badf9460ff2477.jpg,data/extracted/data/labels/train/GOPR7191_JPG.rf.de4d184d6743850298badf9460ff2477.txt,79c312ddf05b0ac43bce1323591ac0643c57716ea57b5a399093f3b794ff4a0a
train/GOPR7192_JPG.rf.e8ff0611d1bfb4373d273cd10c7c08ea,train,data/extracted/data/images/train/GOPR7192_JPG.rf.e8ff0611d1bfb4373d273cd10c7c08ea.jpg,data/extracted/data/labels/train/GOPR7192_JPG.rf.e8ff0611d1bfb4373d273cd10c7c08ea.txt,06c6cea1ae60f874b5c52b7eb74532de6edda3158ae873e3c17c3dfb581f4e01
train/GOPR7193_JPG.rf.774179484493c5de83cd7626761b1a09,train,data/extracted/data/images/train/GOPR7193_JPG.rf.774179484493c5de83cd7626761b1a09.jpg,data/extracted/data/labels/train/GOPR7193_JPG.rf.774179484493c5de83cd7626761b1a09.txt,ebbf854cec237f59a3fd2e4bc63e18b3ae034b8e2a63be4eb2e9936c0a1e986d
train/GOPR7194_JPG.rf.eba32d41d452c87d58abbd983c44b907,train,data/extracted/data/images/train/GOPR7194_JPG.rf.eba32d41d452c87d58abbd983c44b907.jpg,data/extracted/data/labels/train/GOPR7194_JPG.rf.eba32d41d452c87d58abbd983c44b907.txt,fdffbfe8a2c3b634b88094a46319976c9fbd9d1969c126917a377cb2e5880332
train/GOPR7195_JPG.rf.5c9f7d2c90f4bdd9964a4b8a481391b4,train,data/extracted/data/images/train/GOPR7195_JPG.rf.5c9f7d2c90f4bdd9964a4b8a481391b4.jpg,data/extracted/data/labels/train/GOPR7195_JPG.rf.5c9f7d2c90f4bdd9964a4b8a481391b4.txt,58534622dc818e754bfd0b5e3f60e900dc587e6d29adca8a84aaf8f36cb6f028
train/GOPR7196_JPG.rf.d23db4dc7db64926c139bee4cbe4b646,train,data/extracted/data/images/train/GOPR7196_JPG.rf.d23db4dc7db64926c139bee4cbe4b646.jpg,data/extracted/data/labels/train/GOPR7196_JPG.rf.d23db4dc7db64926c139bee4cbe4b646.txt,47ab8e4528add9da1ee9b82d2ef15c782b8fec97094c15fc66f1ee180687f0d4
train/GOPR7197_JPG.rf.5720b4a6f9e31d1875ea4622bb4c6bfa,train,data/extracted/data/images/train/GOPR7197_JPG.rf.5720b4a6f9e31d1875ea4622bb4c6bfa.jpg,data/extracted/data/labels/train/GOPR7197_JPG.rf.5720b4a6f9e31d1875ea4622bb4c6bfa.txt,7227fe1018e1909fb8c1e730bf5eebb1f16d1f0856f9aba5b240dddfbd588638
train/GOPR7200_JPG.rf.c25ae449a2ae545de95ec41b9bfb64aa,train,data/extracted/data/images/train/GOPR7200_JPG.rf.c25ae449a2ae545de95ec41b9bfb64aa.jpg,data/extracted/data/labels/train/GOPR7200_JPG.rf.c25ae449a2ae545de95ec41b9bfb64aa.txt,922c537cf2556855209837278da540b3975ff841d350bc37065f9c7e3be0bba3
train/GOPR7202_JPG.rf.1d6400c18b427ac82023beab8ad9b5d0,train,data/extracted/data/images/train/GOPR7202_JPG.rf.1d6400c18b427ac82023beab8ad9b5d0.jpg,data/extracted/data/labels/train/GOPR7202_JPG.rf.1d6400c18b427ac82023beab8ad9b5d0.txt,5b790b5e42f43998d3e2a5b8b8e95e7105cc3c08e1dccaafdc261fe538784106
train/GOPR7205_JPG.rf.2ee42068caf87de3ff0e960198112ca4,train,data/extracted/data/images/train/GOPR7205_JPG.rf.2ee42068caf87de3ff0e960198112ca4.jpg,data/extracted/data/labels/train/GOPR7205_JPG.rf.2ee42068caf87de3ff0e960198112ca4.txt,b89a50289cd01e66d3b83654ada473a3f453d9234b4a4c25a97f7ca73a99bff6
train/GOPR7206_JPG.rf.0ba494e7549d932b75206659f66c6e0b,train,data/extracted/data/images/train/GOPR7206_JPG.rf.0ba494e7549d932b75206659f66c6e0b.jpg,data/extracted/data/labels/train/GOPR7206_JPG.rf.0ba494e7549d932b75206659f66c6e0b.txt,bdd2f8a27ff139a10535ae6177db144ade4076d79092cc112ab0e81b68d7b35f
train/GOPR7208_JPG.rf.9b24cb73ec7f4b75070a42c4f46f80fb,train,data/extracted/data/images/train/GOPR7208_JPG.rf.9b24cb73ec7f4b75070a42c4f46f80fb.jpg,data/extracted/data/labels/train/GOPR7208_JPG.rf.9b24cb73ec7f4b75070a42c4f46f80fb.txt,cc06e5802b8cdfec9ee387580c86e8fe2e9a553a369dde2c621f279b055f511d
train/GOPR7209_JPG.rf.7e0906fc479ae5ee07f78f43cbbf9fff,train,data/extracted/data/images/train/GOPR7209_JPG.rf.7e0906fc479ae5ee07f78f43cbbf9fff.jpg,data/extracted/data/labels/train/GOPR7209_JPG.rf.7e0906fc479ae5ee07f78f43cbbf9fff.txt,76095903e39ab90ad2e1afeb88930c84c857726ef72f844a85e167f5a7f9fec6
train/GOPR7210_JPG.rf.9043c6be22e0eec6e39b5e99329460f0,train,data/extracted/data/images/train/GOPR7210_JPG.rf.9043c6be22e0eec6e39b5e99329460f0.jpg,data/extracted/data/labels/train/GOPR7210_JPG.rf.9043c6be22e0eec6e39b5e99329460f0.txt,6aaf4316ef001eea9f21c3641312aab0a3c6045c1550596b993dec21d6f4dd2a
train/GOPR7211_JPG.rf.7f2c9d612d767487e0936c5fa9f4bae7,train,data/extracted/data/images/train/GOPR7211_JPG.rf.7f2c9d612d767487e0936c5fa9f4bae7.jpg,data/extracted/data/labels/train/GOPR7211_JPG.rf.7f2c9d612d767487e0936c5fa9f4bae7.txt,4fc794d563afa09f49ab8bc31ed399832c7bd875fbc3deba41f515a3a56396a5
train/GOPR7212_JPG.rf.f09a171107a95d78c65ac2c203a22e07,train,data/extracted/data/images/train/GOPR7212_JPG.rf.f09a171107a95d78c65ac2c203a22e07.jpg,data/extracted/data/labels/train/GOPR7212_JPG.rf.f09a171107a95d78c65ac2c203a22e07.txt,354ed88714aef5ac2ae004746db9adc9a1f89d0510cd195cd0225bcbd82fac8e
train/GOPR7213_JPG.rf.eae112799933dc7ad5daf597013c12a8,train,data/extracted/data/images/train/GOPR7213_JPG.rf.eae112799933dc7ad5daf597013c12a8.jpg,data/extracted/data/labels/train/GOPR7213_JPG.rf.eae112799933dc7ad5daf597013c12a8.txt,2d7a41664f5a0c98c0bd01b61e8f02f03322640e8c275683942bcf2ac0b0a2f9
train/GOPR7214_JPG.rf.d348dd9e82043052c645971438afb88d,train,data/extracted/data/images/train/GOPR7214_JPG.rf.d348dd9e82043052c645971438afb88d.jpg,data/extracted/data/labels/train/GOPR7214_JPG.rf.d348dd9e82043052c645971438afb88d.txt,948f1af2f20843df0c8722ab0233c2649a5963134ac713f4d281760dd296f119
train/GOPR7215_JPG.rf.a3e24f5618fc353a3be3406cb032bbeb,train,data/extracted/data/images/train/GOPR7215_JPG.rf.a3e24f5618fc353a3be3406cb032bbeb.jpg,data/extracted/data/labels/train/GOPR7215_JPG.rf.a3e24f5618fc353a3be3406cb032bbeb.txt,b707a8226f49789d06c283ae7de00c057d20bebdcb4ca80c5df5320342444eba
train/GOPR7216_JPG.rf.71c29ffb75188655dc5ba79a57b50146,train,data/extracted/data/images/train/GOPR7216_JPG.rf.71c29ffb75188655dc5ba79a57b50146.jpg,data/extracted/data/labels/train/GOPR7216_JPG.rf.71c29ffb75188655dc5ba79a57b50146.txt,61702a8d16c06cd64090d8a8b41763dcab25bbe7a84c40efd7f90bf0db4373b3
train/GOPR7218_JPG.rf.11bbc40761423246f55f23e081bf724a,train,data/extracted/data/images/train/GOPR7218_JPG.rf.11bbc40761423246f55f23e081bf724a.jpg,data/extracted/data/labels/train/GOPR7218_JPG.rf.11bbc40761423246f55f23e081bf724a.txt,d368df21a2dab74a4fd883f1ac07b4b5a8f581b346215c732da21a104be61f64
train/GOPR7219_JPG.rf.051f85a3703fa2795fffcafd97da966d,train,data/extracted/data/images/train/GOPR7219_JPG.rf.051f85a3703fa2795fffcafd97da966d.jpg,data/extracted/data/labels/train/GOPR7219_JPG.rf.051f85a3703fa2795fffcafd97da966d.txt,1b614c270ed14010d8a83b233979aef85a63bc279b3e9c51ee15a31a87f1bcd1
train/GOPR7223_JPG.rf.b74cb1e45a359654010b30ec9b92ada8,train,data/extracted/data/images/train/GOPR7223_JPG.rf.b74cb1e45a359654010b30ec9b92ada8.jpg,data/extracted/data/labels/train/GOPR7223_JPG.rf.b74cb1e45a359654010b30ec9b92ada8.txt,9d140cf83fefef62951b54144a3fb27110e52eb5a70ec216b293cb328d4ad072
train/GOPR7224_JPG.rf.e863073bf7d6896ec66715cd05af39c1,train,data/extracted/data/images/train/GOPR7224_JPG.rf.e863073bf7d6896ec66715cd05af39c1.jpg,data/extracted/data/labels/train/GOPR7224_JPG.rf.e863073bf7d6896ec66715cd05af39c1.txt,049e8a4738b4d13fc97e680f2de9b24d7d46244bc96b87f77b24f7a960f7732e
train/GOPR7228_JPG.rf.08f9c56f6ff47078d4ae11a0afa5d5aa,train,data/extracted/data/images/train/GOPR7228_JPG.rf.08f9c56f6ff47078d4ae11a0afa5d5aa.jpg,data/extracted/data/labels/train/GOPR7228_JPG.rf.08f9c56f6ff47078d4ae11a0afa5d5aa.txt,604058903238c2e553a85a877589d3d6cf155e9f2e2deb2da2c6c1e31448fc72
train/GOPR7229_JPG.rf.aae9a515e79045a1aae840ddf8776eed,train,data/extracted/data/images/train/GOPR7229_JPG.rf.aae9a515e79045a1aae840ddf8776eed.jpg,data/extracted/data/labels/train/GOPR7229_JPG.rf.aae9a515e79045a1aae840ddf8776eed.txt,5bece9a4f6e0d9cda9f04757d67b05912e70d7f46befca678c223dc812dff14e
train/GOPR7230_JPG.rf.a349cdce63dbe20bc3d1de36794912d9,train,data/extracted/data/images/train/GOPR7230_JPG.rf.a349cdce63dbe20bc3d1de36794912d9.jpg,data/extracted/data/labels/train/GOPR7230_JPG.rf.a349cdce63dbe20bc3d1de36794912d9.txt,5c2f6ff7fb1932d29dca9c69b2a7561b27a533c9811bc8024b7690475dca8e60
train/GOPR7231_JPG.rf.74dd368e445576b6851484b6aa2bbf77,train,data/extracted/data/images/train/GOPR7231_JPG.rf.74dd368e445576b6851484b6aa2bbf77.jpg,data/extracted/data/labels/train/GOPR7231_JPG.rf.74dd368e445576b6851484b6aa2bbf77.txt,e6b0a846721816affe021dec1090b98b4f04299d05ff7b110fdfc62de981e528
train/GOPR7232_JPG.rf.0752575c3a13221bed17491c0d544861,train,data/extracted/data/images/train/GOPR7232_JPG.rf.0752575c3a13221bed17491c0d544861.jpg,data/extracted/data/labels/train/GOPR7232_JPG.rf.0752575c3a13221bed17491c0d544861.txt,93eea7ea40e9e2525af139cb2b7e9352443141bcfd3d3b39efc0eb64a0ff79c4
train/GOPR7233_JPG.rf.98eae885c4ceabd47dcabd655b42d8f9,train,data/extracted/data/images/train/GOPR7233_JPG.rf.98eae885c4ceabd47dcabd655b42d8f9.jpg,data/extracted/data/labels/train/GOPR7233_JPG.rf.98eae885c4ceabd47dcabd655b42d8f9.txt,ac89176e03e23f893c90b885260b64b39ae90b1b73f947ee7cb582bc6c8f0911
train/GOPR7235_JPG.rf.5cc296d48d7b3d5afdc4d3ed26d2e583,train,data/extracted/data/images/train/GOPR7235_JPG.rf.5cc296d48d7b3d5afdc4d3ed26d2e583.jpg,data/extracted/data/labels/train/GOPR7235_JPG.rf.5cc296d48d7b3d5afdc4d3ed26d2e583.txt,605fc9601ad99354540e5d8797d089dce27f4722b7b314082056794fc6573f50
train/GOPR7237_JPG.rf.c7a1804596e2cccd244c0a6cf910c334,train,data/extracted/data/images/train/GOPR7237_JPG.rf.c7a1804596e2cccd244c0a6cf910c334.jpg,data/extracted/data/labels/train/GOPR7237_JPG.rf.c7a1804596e2cccd244c0a6cf910c334.txt,e040e7d2d9ffeda7a0766f0e29469654015b6baba49bbe3acc14ddcb10f8ce90
train/GOPR7398_JPG.rf.c6f722b6d541cadba4ed83336b4c9f85,train,data/extracted/data/images/train/GOPR7398_JPG.rf.c6f722b6d541cadba4ed83336b4c9f85.jpg,data/extracted/data/labels/train/GOPR7398_JPG.rf.c6f722b6d541cadba4ed83336b4c9f85.txt,40d9d7df4e82ccf817d1e63927fb92087070d7cf9b35652118c3bb2966ef5a21
train/GOPR7400_JPG.rf.07892e224004c2599ee9ecb8d2dd9a28,train,data/extracted/data/images/train/GOPR7400_JPG.rf.07892e224004c2599ee9ecb8d2dd9a28.jpg,data/extracted/data/labels/train/GOPR7400_JPG.rf.07892e224004c2599ee9ecb8d2dd9a28.txt,544a757d2eb295c2c189512b19cea87b163b2b8c1da02abdb1bb2a24986a529a
train/GOPR7402_JPG.rf.670396c3ae0c5bba0ac1c16ecf240d29,train,data/extracted/data/images/train/GOPR7402_JPG.rf.670396c3ae0c5bba0ac1c16ecf240d29.jpg,data/extracted/data/labels/train/GOPR7402_JPG.rf.670396c3ae0c5bba0ac1c16ecf240d29.txt,27649242279cadffcc7921c043b4567082050999b831a22261c750f62ac0ee94
train/GOPR7405_JPG.rf.975c6ba2ccb61ac8e761cbcea1225502,train,data/extracted/data/images/train/GOPR7405_JPG.rf.975c6ba2ccb61ac8e761cbcea1225502.jpg,data/extracted/data/labels/train/GOPR7405_JPG.rf.975c6ba2ccb61ac8e761cbcea1225502.txt,39b5c0ddc8585d3363865d9cf71b817dcf579331062b1076c8edf11ed6a1ae1e
train/GOPR7406_JPG.rf.b666e83c0b1a539b3cd647f2c1283716,train,data/extracted/data/images/train/GOPR7406_JPG.rf.b666e83c0b1a539b3cd647f2c1283716.jpg,data/extracted/data/labels/train/GOPR7406_JPG.rf.b666e83c0b1a539b3cd647f2c1283716.txt,f7990b26824f73dd22c2c2c30e6213cdd8030412488d47c407e5bc2a866fe8ef
train/GOPR7407_JPG.rf.0241ef9201e10b1522ba7d1662e06ace,train,data/extracted/data/images/train/GOPR7407_JPG.rf.0241ef9201e10b1522ba7d1662e06ace.jpg,data/extracted/data/labels/train/GOPR7407_JPG.rf.0241ef9201e10b1522ba7d1662e06ace.txt,227dfcb959ab8877965049a13fd309d00ef7d14f1105890a9008281de2dce2de
train/GOPR7409_JPG.rf.3ffcabeb9dd550415ff0e264d028e617,train,data/extracted/data/images/train/GOPR7409_JPG.rf.3ffcabeb9dd550415ff0e264d028e617.jpg,data/extracted/data/labels/train/GOPR7409_JPG.rf.3ffcabeb9dd550415ff0e264d028e617.txt,17b849ac0b47f1484a0b57657ad02bb54dd972394a2b863777b7a3dcc413fb3d
train/GOPR7410_JPG.rf.39f6089cf4340a6e2dc69c65fe0b677d,train,data/extracted/data/images/train/GOPR7410_JPG.rf.39f6089cf4340a6e2dc69c65fe0b677d.jpg,data/extracted/data/labels/train/GOPR7410_JPG.rf.39f6089cf4340a6e2dc69c65fe0b677d.txt,2fc87442ba0b4749ad23830c45f9e77160f9f173092238f3395b24fb72651fa3
train/GOPR7412_JPG.rf.9bb32cc7b3974db121099c8c867a0722,train,data/extracted/data/images/train/GOPR7412_JPG.rf.9bb32cc7b3974db121099c8c867a0722.jpg,data/extracted/data/labels/train/GOPR7412_JPG.rf.9bb32cc7b3974db121099c8c867a0722.txt,e6e6def9c837856031ae6f0d31d61519279538829b471d4a672e05ecb0c86ce1
train/GOPR7413_JPG.rf.e29976e14d7f8aeae82938ea8ac0eaf5,train,data/extracted/data/images/train/GOPR7413_JPG.rf.e29976e14d7f8aeae82938ea8ac0eaf5.jpg,data/extracted/data/labels/train/GOPR7413_JPG.rf.e29976e14d7f8aeae82938ea8ac0eaf5.txt,d849a6550d85c9c4cbb1e23a96571da0abd294e48ba4fca736791a8095fdec0f
train/GOPR7414_JPG.rf.bc03fec25bd19d6a3985467caa0c7849,train,data/extracted/data/images/train/GOPR7414_JPG.rf.bc03fec25bd19d6a3985467caa0c7849.jpg,data/extracted/data/labels/train/GOPR7414_JPG.rf.bc03fec25bd19d6a3985467caa0c7849.txt,6c50f51eee46ea12663d3d283c9c82161e746e3b6bb75f4fdc13c711f8364a20
train/GOPR7418_JPG.rf.09c5c6ea08442d05397542ec6b32d421,train,data/extracted/data/images/train/GOPR7418_JPG.rf.09c5c6ea08442d05397542ec6b32d421.jpg,data/extracted/data/labels/train/GOPR7418_JPG.rf.09c5c6ea08442d05397542ec6b32d421.txt,9d45fdaff6ac2938c6088019e4f11b4e0089e4f4d3d1290569924f27337b10c6
train/GOPR7425_JPG.rf.c8a9cf2c3e77522b4ac4fba8275d65c2,train,data/extracted/data/images/train/GOPR7425_JPG.rf.c8a9cf2c3e77522b4ac4fba8275d65c2.jpg,data/extracted/data/labels/train/GOPR7425_JPG.rf.c8a9cf2c3e77522b4ac4fba8275d65c2.txt,a04e306fc80d806ceb8e828112aaaafec24a9acd6a744ba3164ca1754ff0d2cb
train/GOPR7426_JPG.rf.acfe99cc0ef647e0f2572787629672f5,train,data/extracted/data/images/train/GOPR7426_JPG.rf.acfe99cc0ef647e0f2572787629672f5.jpg,data/extracted/data/labels/train/GOPR7426_JPG.rf.acfe99cc0ef647e0f2572787629672f5.txt,273af8341046cd69fa9402be552d1a152da898e6b1d4e4c1229c6f6c24f60b0c
train/GOPR7428_JPG.rf.526ac28ab48962b1a4d09cecb120f275,train,data/extracted/data/images/train/GOPR7428_JPG.rf.526ac28ab48962b1a4d09cecb120f275.jpg,data/extracted/data/labels/train/GOPR7428_JPG.rf.526ac28ab48962b1a4d09cecb120f275.txt,cc6db5739ee87078205d995b0940f6983551e31d1ee09d70ecbbd7f3830c8131
train/GOPR7429_JPG.rf.2b0ebe67ed22cfdad18304ae18406912,train,data/extracted/data/images/train/GOPR7429_JPG.rf.2b0ebe67ed22cfdad18304ae18406912.jpg,data/extracted/data/labels/train/GOPR7429_JPG.rf.2b0ebe67ed22cfdad18304ae18406912.txt,0c2fa3f146d4f5f764a24aeb0a8d245889622577ac28db4b35b05d434ae9132c
train/GOPR7430_JPG.rf.b1c8b665eb8894a3da072b389cd9d6f2,train,data/extracted/data/images/train/GOPR7430_JPG.rf.b1c8b665eb8894a3da072b389cd9d6f2.jpg,data/extracted/data/labels/train/GOPR7430_JPG.rf.b1c8b665eb8894a3da072b389cd9d6f2.txt,52a959df716d625e4db0d6661220677bbf85be124d723fa7e3b40f518be908ba
train/GOPR7431_JPG.rf.719eaa95278cd89094cc11643494f1d2,train,data/extracted/data/images/train/GOPR7431_JPG.rf.719eaa95278cd89094cc11643494f1d2.jpg,data/extracted/data/labels/train/GOPR7431_JPG.rf.719eaa95278cd89094cc11643494f1d2.txt,0c97e68263a41a10320fa38d4e802427a1a658a6e3e99cc14d5860ff978b0cb7
train/GOPR7432_JPG.rf.ba746b61f3e5643acfe5c623675900a7,train,data/extracted/data/images/train/GOPR7432_JPG.rf.ba746b61f3e5643acfe5c623675900a7.jpg,data/extracted/data/labels/train/GOPR7432_JPG.rf.ba746b61f3e5643acfe5c623675900a7.txt,5d19dc5f34e684939eb75327f51b624a6f90e13c7c9d8484c136488d8c04a404
train/GOPR7434_JPG.rf.40022025b18a90ecdfe2ff8402e2605b,train,data/extracted/data/images/train/GOPR7434_JPG.rf.40022025b18a90ecdfe2ff8402e2605b.jpg,data/extracted/data/labels/train/GOPR7434_JPG.rf.40022025b18a90ecdfe2ff8402e2605b.txt,876416eec67da897be094dacab738eb01cdadb349749d9cad3a8db0430d8555b
train/GOPR7436_JPG.rf.1a45532afe291347508aaeb7f52318c6,train,data/extracted/data/images/train/GOPR7436_JPG.rf.1a45532afe291347508aaeb7f52318c6.jpg,data/extracted/data/labels/train/GOPR7436_JPG.rf.1a45532afe291347508aaeb7f52318c6.txt,c001049b161bf20ecc04059dbc58f315ec579e524d51830cf2a0296d811f643b
train/GOPR7437_JPG.rf.289ab7157a8307fb63809619388ed3a7,train,data/extracted/data/images/train/GOPR7437_JPG.rf.289ab7157a8307fb63809619388ed3a7.jpg,data/extracted/data/labels/train/GOPR7437_JPG.rf.289ab7157a8307fb63809619388ed3a7.txt,5cdfadac8730c3e71e7309fc6813c819645e3e48ef15e84208043e4eab3608d2
train/GOPR7438_JPG.rf.1fdbe3a9b55609f7f9e0976b3faf3e19,train,data/extracted/data/images/train/GOPR7438_JPG.rf.1fdbe3a9b55609f7f9e0976b3faf3e19.jpg,data/extracted/data/labels/train/GOPR7438_JPG.rf.1fdbe3a9b55609f7f9e0976b3faf3e19.txt,c611ddb2d487553e3f653088d36d9919e032d9fd8a5cc923da2e6c0f49d4ad74
train/GOPR7439_JPG.rf.91d75c8dfe849390e9e5e108b1f168a5,train,data/extracted/data/images/train/GOPR7439_JPG.rf.91d75c8dfe849390e9e5e108b1f168a5.jpg,data/extracted/data/labels/train/GOPR7439_JPG.rf.91d75c8dfe849390e9e5e108b1f168a5.txt,f5ce7f63eb9ede88e6b01e388a9ce290a4f9c03cc714236248b84f72cd6a95a3
train/GOPR7440_JPG.rf.30b083fdcf1c027c984efa37fbe4d96a,train,data/extracted/data/images/train/GOPR7440_JPG.rf.30b083fdcf1c027c984efa37fbe4d96a.jpg,data/extracted/data/labels/train/GOPR7440_JPG.rf.30b083fdcf1c027c984efa37fbe4d96a.txt,6329616a9fef8edcb3aa687b14dd6d1d9597c485a0fca6ea77daa7ace625db3c
train/GOPR7441_JPG.rf.5f617e080d57617b7e6ef7466bcd5f97,train,data/extracted/data/images/train/GOPR7441_JPG.rf.5f617e080d57617b7e6ef7466bcd5f97.jpg,data/extracted/data/labels/train/GOPR7441_JPG.rf.5f617e080d57617b7e6ef7466bcd5f97.txt,e7faaf6648d6851722058b3215c19da496f7c223c6e4b9d3dd3e8f0c273455fd
train/GOPR7443_JPG.rf.14e7c22fc4f46b974528fa8a58f73dd2,train,data/extracted/data/images/train/GOPR7443_JPG.rf.14e7c22fc4f46b974528fa8a58f73dd2.jpg,data/extracted/data/labels/train/GOPR7443_JPG.rf.14e7c22fc4f46b974528fa8a58f73dd2.txt,56c7f6a13cd75d3ebe0ca58644e52c1a52267b2cfda962a1e2bc55246a4a9f3c
train/GOPR7444_JPG.rf.055915b4966544cbe10aa3d70c734256,train,data/extracted/data/images/train/GOPR7444_JPG.rf.055915b4966544cbe10aa3d70c734256.jpg,data/extracted/data/labels/train/GOPR7444_JPG.rf.055915b4966544cbe10aa3d70c734256.txt,200e5d3dc9358dd8d2869a0bfab0ff9bd1dbe4eb191cb11138a77e2fcc74062f
train/GOPR7447_JPG.rf.c2d389ddad9a45b05ed5cfef84594cc7,train,data/extracted/data/images/train/GOPR7447_JPG.rf.c2d389ddad9a45b05ed5cfef84594cc7.jpg,data/extracted/data/labels/train/GOPR7447_JPG.rf.c2d389ddad9a45b05ed5cfef84594cc7.txt,c7c0750277fb6bd5cc4b655549aa9e75a59b150c84ded03d1382cb00473e5404
train/GOPR7448_JPG.rf.893a9e78b5afa70ba2e965066e42d51b,train,data/extracted/data/images/train/GOPR7448_JPG.rf.893a9e78b5afa70ba2e965066e42d51b.jpg,data/extracted/data/labels/train/GOPR7448_JPG.rf.893a9e78b5afa70ba2e965066e42d51b.txt,5656b7db35c7d84695922b52d9b39929128195663c7f89f739b7fd3251304d1c
train/GOPR7449_JPG.rf.d4ba728fdae6e243736caf0f0199a265,train,data/extracted/data/images/train/GOPR7449_JPG.rf.d4ba728fdae6e243736caf0f0199a265.jpg,data/extracted/data/labels/train/GOPR7449_JPG.rf.d4ba728fdae6e243736caf0f0199a265.txt,d6d768c492fc421a55169b8c8ea7938e110f8f440aee1bcc2baa1067835801b8
train/GOPR7450_JPG.rf.5c03ac095648c8dad386bddb5b4d4cc7,train,data/extracted/data/images/train/GOPR7450_JPG.rf.5c03ac095648c8dad386bddb5b4d4cc7.jpg,data/extracted/data/labels/train/GOPR7450_JPG.rf.5c03ac095648c8dad386bddb5b4d4cc7.txt,5f41994131ea04eaf0e4d745ce4cc0e81caffc3a7e229ca8b4a2dca73d7ac23c
train/GOPR7451_JPG.rf.07b9c09bee345c7c1eec7ce4f2cf3466,train,data/extracted/data/images/train/GOPR7451_JPG.rf.07b9c09bee345c7c1eec7ce4f2cf3466.jpg,data/extracted/data/labels/train/GOPR7451_JPG.rf.07b9c09bee345c7c1eec7ce4f2cf3466.txt,a402790d79df470a10d61059466cd2535f799b5ff2eb6d3552e886b7e9835df8
train/GOPR7452_JPG.rf.c26ed5318479361cb40004d58bdb0126,train,data/extracted/data/images/train/GOPR7452_JPG.rf.c26ed5318479361cb40004d58bdb0126.jpg,data/extracted/data/labels/train/GOPR7452_JPG.rf.c26ed5318479361cb40004d58bdb0126.txt,8790f8bcf27d3753525772ef3d3f674431f8c23064b6877c15f48e625b3b2d5a
train/GOPR7453_JPG.rf.4680885f34a2f906d2c5a502b6a1ad63,train,data/extracted/data/images/train/GOPR7453_JPG.rf.4680885f34a2f906d2c5a502b6a1ad63.jpg,data/extracted/data/labels/train/GOPR7453_JPG.rf.4680885f34a2f906d2c5a502b6a1ad63.txt,ee505ee1903f8061788b4feb64928c444fc682252f51bec2634a0e142e0da642
train/GOPR7454_JPG.rf.11da648521819dd9e94abf7e55baf267,train,data/extracted/data/images/train/GOPR7454_JPG.rf.11da648521819dd9e94abf7e55baf267.jpg,data/extracted/data/labels/train/GOPR7454_JPG.rf.11da648521819dd9e94abf7e55baf267.txt,e6d5082732d8b049c6ea9b28fd5d3db3930223288b5b524fbe81e0ca27bf965a
