image_path,filename,split,width,height,aspect_ratio,format,file_size_bytes,colour_channels,mode,md5,duplicate_filename_count
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7070_JPG.rf.67bde9159d06a0b8b28a64e0844efd5d.jpg,GOPR7070_JPG.rf.67bde9159d06a0b8b28a64e0844efd5d.jpg,train,640,640,1.0,JPEG,103034,3,RGB,0e5ade5209347ced461753e99db3ef22,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7073_JPG.rf.1c77d1e29fc3d59e06700ce0fa74e04e.jpg,GOPR7073_JPG.rf.1c77d1e29fc3d59e06700ce0fa74e04e.jpg,train,640,640,1.0,JPEG,109189,3,RGB,5e3da7bc18acb67365ffca94986eec01,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7074_JPG.rf.e8335d07a82db77a1d8cfdc865243b4f.jpg,GOPR7074_JPG.rf.e8335d07a82db77a1d8cfdc865243b4f.jpg,train,640,640,1.0,JPEG,127870,3,RGB,3bd829cca418b4a4ad89fe8bece8221a,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7075_JPG.rf.53c23b496c401b857179551cfd38b811.jpg,GOPR7075_JPG.rf.53c23b496c401b857179551cfd38b811.jpg,train,640,640,1.0,JPEG,99663,3,RGB,5181b18db510afa5398f77add23e5dc0,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7077_JPG.rf.8c8d1b7d3dfbfb0727048b6e3cbdb89a.jpg,GOPR7077_JPG.rf.8c8d1b7d3dfbfb0727048b6e3cbdb89a.jpg,train,640,640,1.0,JPEG,127852,3,RGB,21879840787911949f9bb5c1c88530ce,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7078_JPG.rf.f19238851be8fca3a3bfaa131c03dc08.jpg,GOPR7078_JPG.rf.f19238851be8fca3a3bfaa131c03dc08.jpg,train,640,640,1.0,JPEG,116628,3,RGB,bc2c2cdc56d680ae3ee0bfa4a31d31c8,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7080_JPG.rf.efb3841908d3b024e5c591f020d28e3b.jpg,GOPR7080_JPG.rf.efb3841908d3b024e5c591f020d28e3b.jpg,train,640,640,1.0,JPEG,94556,3,RGB,eff44be2485439a8373ffcf8ea49888e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7082_JPG.rf.bfdb556f227aed0b228c1200b7c79ff9.jpg,GOPR7082_JPG.rf.bfdb556f227aed0b228c1200b7c79ff9.jpg,train,640,640,1.0,JPEG,89372,3,RGB,6ebe2240defcc7cf4ec5575b5c59e88e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7083_JPG.rf.dfa637d3f23c7d60d4098f6f8520f4f2.jpg,GOPR7083_JPG.rf.dfa637d3f23c7d60d4098f6f8520f4f2.jpg,train,640,640,1.0,JPEG,124541,3,RGB,7d94680f0b697f2fe1f20e231c016e26,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7084_JPG.rf.28ae4009db71bc3ee3e965fba4091da6.jpg,GOPR7084_JPG.rf.28ae4009db71bc3ee3e965fba4091da6.jpg,train,640,640,1.0,JPEG,136078,3,RGB,3701bb37f8d628f6b0040ab6eaa81ed6,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7085_JPG.rf.bba53ca798f894373dc55f8ef40ea9c9.jpg,GOPR7085_JPG.rf.bba53ca798f894373dc55f8ef40ea9c9.jpg,train,640,640,1.0,JPEG,90874,3,RGB,e69d49a432fae2af96b8552da2db9c4c,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7086_JPG.rf.6e9ed81370c18b1b5e3421292aff43e2.jpg,GOPR7086_JPG.rf.6e9ed81370c18b1b5e3421292aff43e2.jpg,train,640,640,1.0,JPEG,90787,3,RGB,7ac083eeb30f4b57b3a4623afad63709,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7087_JPG.rf.499898bfcf9c86b6e307fec07aa11f91.jpg,GOPR7087_JPG.rf.499898bfcf9c86b6e307fec07aa11f91.jpg,train,640,640,1.0,JPEG,84618,3,RGB,115d4f3b78e51a24f2672a9b3fc2d38c,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7088_JPG.rf.0499daf25f2e1c63395560422c8c6869.jpg,GOPR7088_JPG.rf.0499daf25f2e1c63395560422c8c6869.jpg,train,640,640,1.0,JPEG,74938,3,RGB,fbbd79150c3fd13eb5867195a50c099d,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7089_JPG.rf.e8d1bfc52fd218fc1e5f36da47446618.jpg,GOPR7089_JPG.rf.e8d1bfc52fd218fc1e5f36da47446618.jpg,train,640,640,1.0,JPEG,94882,3,RGB,95b7567d1d7fcff45feb118235fc6af4,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7090_JPG.rf.3dd381e1a4649534e61007d2fbed884f.jpg,GOPR7090_JPG.rf.3dd381e1a4649534e61007d2fbed884f.jpg,train,640,640,1.0,JPEG,92724,3,RGB,c7faf04dbec75cedb0252fd75a060d1d,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7091_JPG.rf.b91f774175d0f4e6935773f5139675a3.jpg,GOPR7091_JPG.rf.b91f774175d0f4e6935773f5139675a3.jpg,train,640,640,1.0,JPEG,101767,3,RGB,43b355f6435b659815ee89673b7cadc8,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7092_JPG.rf.d9962e693f61938a6970f43eceb6238f.jpg,GOPR7092_JPG.rf.d9962e693f61938a6970f43eceb6238f.jpg,train,640,640,1.0,JPEG,89405,3,RGB,fbf8928fba22096ae94ee71663daf34c,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7093_JPG.rf.0778df930789e4c835f83d0e54aaa3db.jpg,GOPR7093_JPG.rf.0778df930789e4c835f83d0e54aaa3db.jpg,train,640,640,1.0,JPEG,109566,3,RGB,715142c282a17eaf2d3464ac95885b59,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7094_JPG.rf.99860ed41180ab4b093208a2ef1b6e4b.jpg,GOPR7094_JPG.rf.99860ed41180ab4b093208a2ef1b6e4b.jpg,train,640,640,1.0,JPEG,121888,3,RGB,99fe57c40334012038e6d91bed2b6c14,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7096_JPG.rf.98e52af4782895ffd816e94d27743e88.jpg,GOPR7096_JPG.rf.98e52af4782895ffd816e94d27743e88.jpg,train,640,640,1.0,JPEG,83938,3,RGB,eb76cc20a81394ac6998dab5e1cb4b6f,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7097_JPG.rf.0e3f38df04857e42e483e601ff23a43a.jpg,GOPR7097_JPG.rf.0e3f38df04857e42e483e601ff23a43a.jpg,train,640,640,1.0,JPEG,97817,3,RGB,aa15967da5b23e9f15c301b3f5a4c36e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7098_JPG.rf.07ceed6570d6f636b9142b2a142d7741.jpg,GOPR7098_JPG.rf.07ceed6570d6f636b9142b2a142d7741.jpg,train,640,640,1.0,JPEG,106817,3,RGB,333466681f5ef8494cc2c6475077bd02,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7099_JPG.rf.6d433e72db8475f456016a43e7f5f95c.jpg,GOPR7099_JPG.rf.6d433e72db8475f456016a43e7f5f95c.jpg,train,640,640,1.0,JPEG,89732,3,RGB,0f69d5a3da7135e810e728aaf45ee609,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7100_JPG.rf.20c7cf289f09cad1d5e2281b93e0f4ae.jpg,GOPR7100_JPG.rf.20c7cf289f09cad1d5e2281b93e0f4ae.jpg,train,640,640,1.0,JPEG,91589,3,RGB,e0ddf09ab10b5370cbbd88547993f81e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7101_JPG.rf.93f86fd38cb818ed5a9c227fc115b674.jpg,GOPR7101_JPG.rf.93f86fd38cb818ed5a9c227fc115b674.jpg,train,640,640,1.0,JPEG,99057,3,RGB,28fcd89ee3ad1b0152728920c83f6152,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7102_JPG.rf.3e2d73a31a3ba6d51cf3d301df21b15b.jpg,GOPR7102_JPG.rf.3e2d73a31a3ba6d51cf3d301df21b15b.jpg,train,640,640,1.0,JPEG,88214,3,RGB,fad4a4d25b697a75d745b48a5bdbc83e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7104_JPG.rf.dd79ecda03cc16d00c0d6f12337a6d55.jpg,GOPR7104_JPG.rf.dd79ecda03cc16d00c0d6f12337a6d55.jpg,train,640,640,1.0,JPEG,77024,3,RGB,b4179a4d5784e86f431c75d8bb47b4d6,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7108_JPG.rf.43f73fd7df8e482c0dfefa22656a1acf.jpg,GOPR7108_JPG.rf.43f73fd7df8e482c0dfefa22656a1acf.jpg,train,640,640,1.0,JPEG,114321,3,RGB,86cd941c29804875a1d6a781004b9b4b,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7112_JPG.rf.40f7e43f5d24025fa743cf5b0485ddf4.jpg,GOPR7112_JPG.rf.40f7e43f5d24025fa743cf5b0485ddf4.jpg,train,640,640,1.0,JPEG,118086,3,RGB,e1091d8193ac9d049704ce00d1ce6812,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7113_JPG.rf.8e6e53ac3497a0d338d171a77f8edbe5.jpg,GOPR7113_JPG.rf.8e6e53ac3497a0d338d171a77f8edbe5.jpg,train,640,640,1.0,JPEG,90891,3,RGB,73065206ff6b83ba2508f8bb2f064e2a,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7115_JPG.rf.4bf3bbfb67f10716d35f3b38c1a20b41.jpg,GOPR7115_JPG.rf.4bf3bbfb67f10716d35f3b38c1a20b41.jpg,train,640,640,1.0,JPEG,118422,3,RGB,65c9324796cf2189e3f0a6605ea6862e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7116_JPG.rf.2f665114a5817506cdde60d372b303c5.jpg,GOPR7116_JPG.rf.2f665114a5817506cdde60d372b303c5.jpg,train,640,640,1.0,JPEG,104258,3,RGB,a066e6d6e339941d4eb5bf53b69192ef,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7117_JPG.rf.662f33469bcbe4ae9dfa72c4c7f681bc.jpg,GOPR7117_JPG.rf.662f33469bcbe4ae9dfa72c4c7f681bc.jpg,train,640,640,1.0,JPEG,108494,3,RGB,3abcc96ff81061b18d49dd2f49e81468,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7118_JPG.rf.3a14fb0655699cc5d5405942fc4bc861.jpg,GOPR7118_JPG.rf.3a14fb0655699cc5d5405942fc4bc861.jpg,train,640,640,1.0,JPEG,94653,3,RGB,86759233d2ebc251a530cc8abf88dad7,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7119_JPG.rf.64ff510c8f616b6fa5bed61639de9f48.jpg,GOPR7119_JPG.rf.64ff510c8f616b6fa5bed61639de9f48.jpg,train,640,640,1.0,JPEG,105697,3,RGB,7c77fe0e5560859e7bce9e0a66285148,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7120_JPG.rf.deeebba2f7c71619cda15540416276d6.jpg,GOPR7120_JPG.rf.deeebba2f7c71619cda15540416276d6.jpg,train,640,640,1.0,JPEG,110949,3,RGB,73b38d747cb645645bbedabf4fb030de,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7122_JPG.rf.52d415c308a5a1b2b89d09cd328535ac.jpg,GOPR7122_JPG.rf.52d415c308a5a1b2b89d09cd328535ac.jpg,train,640,640,1.0,JPEG,128349,3,RGB,c6382df77c018749f601154768ac6ccb,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7123_JPG.rf.bca0f6180dea8cc8c2feb5c6a3fd5abd.jpg,GOPR7123_JPG.rf.bca0f6180dea8cc8c2feb5c6a3fd5abd.jpg,train,640,640,1.0,JPEG,115768,3,RGB,abcbb47f6b229df12ad5e6b71696db13,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7124_JPG.rf.638a9616a6c44153d204b10f79e9e2c9.jpg,GOPR7124_JPG.rf.638a9616a6c44153d204b10f79e9e2c9.jpg,train,640,640,1.0,JPEG,88299,3,RGB,a78256107ab083c3c5b749e47b4e6fdb,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7125_JPG.rf.ff723274557b99626740fba7e03ef920.jpg,GOPR7125_JPG.rf.ff723274557b99626740fba7e03ef920.jpg,train,640,640,1.0,JPEG,85160,3,RGB,c8b70d132b69b27f2127627fe26c5217,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7126_JPG.rf.dc143cd9764080d3487517b1a389b38f.jpg,GOPR7126_JPG.rf.dc143cd9764080d3487517b1a389b38f.jpg,train,640,640,1.0,JPEG,95120,3,RGB,295b635ebb4e1d62ee0c368c6420cc17,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7127_JPG.rf.0d479dce5105052ec28c91ef90a8fc1a.jpg,GOPR7127_JPG.rf.0d479dce5105052ec28c91ef90a8fc1a.jpg,train,640,640,1.0,JPEG,96741,3,RGB,3e6d2608d79344b9e1ac484bd8df8622,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7128_JPG.rf.87f12dd654b2596df66b5d5c15c7702f.jpg,GOPR7128_JPG.rf.87f12dd654b2596df66b5d5c15c7702f.jpg,train,640,640,1.0,JPEG,100058,3,RGB,1449e881a2cc81bc8a68d02fe336c940,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7130_JPG.rf.81a5f1e241ede2a9b789d95ed68e6471.jpg,GOPR7130_JPG.rf.81a5f1e241ede2a9b789d95ed68e6471.jpg,train,640,640,1.0,JPEG,99983,3,RGB,b4230b5f9f28fdbf21e320df4f96b017,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7132_JPG.rf.66e35fb0bbbf72722f5b4eae56ca69d9.jpg,GOPR7132_JPG.rf.66e35fb0bbbf72722f5b4eae56ca69d9.jpg,train,640,640,1.0,JPEG,86167,3,RGB,d3b2fe5cde5a83d2f7398b2fab4dfeda,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7133_JPG.rf.29e11d518c38940407dab146f94b7cc4.jpg,GOPR7133_JPG.rf.29e11d518c38940407dab146f94b7cc4.jpg,train,640,640,1.0,JPEG,89211,3,RGB,3b390906abb95eb1ff7a7f243fafa394,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7134_JPG.rf.8b4a46ec3f40dc627458455d01bdeb57.jpg,GOPR7134_JPG.rf.8b4a46ec3f40dc627458455d01bdeb57.jpg,train,640,640,1.0,JPEG,98383,3,RGB,b217ffa01a6ae7110a31703aeb79e65f,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7135_JPG.rf.48afd1fe238ca79462f21c288c1031ae.jpg,GOPR7135_JPG.rf.48afd1fe238ca79462f21c288c1031ae.jpg,train,640,640,1.0,JPEG,116128,3,RGB,bdc4b79b327264b1fdf0a42ff247ed20,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7136_JPG.rf.424c36b5aaf7b3adecbc7e2963800090.jpg,GOPR7136_JPG.rf.424c36b5aaf7b3adecbc7e2963800090.jpg,train,640,640,1.0,JPEG,120130,3,RGB,e66fb7c34d1448a55f68a8f5feb09f20,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7137_JPG.rf.59e9b61ad4bf8e67df4bbcbc39396c60.jpg,GOPR7137_JPG.rf.59e9b61ad4bf8e67df4bbcbc39396c60.jpg,train,640,640,1.0,JPEG,125330,3,RGB,8ec787d64d45725907ce599449d33d9e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7139_JPG.rf.861ea3585f2624f64698d7288b009e9e.jpg,GOPR7139_JPG.rf.861ea3585f2624f64698d7288b009e9e.jpg,train,640,640,1.0,JPEG,132294,3,RGB,48ba03e381653707792328cf2a49ed2e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7140_JPG.rf.3c5f01e8487720b74629897e8f63f8b0.jpg,GOPR7140_JPG.rf.3c5f01e8487720b74629897e8f63f8b0.jpg,train,640,640,1.0,JPEG,129492,3,RGB,52cb79a3fcf2ded67ba9ba49d62266fe,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7141_JPG.rf.5722f57eaf5f9628da720b689a979aa2.jpg,GOPR7141_JPG.rf.5722f57eaf5f9628da720b689a979aa2.jpg,train,640,640,1.0,JPEG,98356,3,RGB,3ebc6e2ea078612740ea53551cc76996,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7142_JPG.rf.5719a8d18416e11858e74ba8915c7fc7.jpg,GOPR7142_JPG.rf.5719a8d18416e11858e74ba8915c7fc7.jpg,train,640,640,1.0,JPEG,103596,3,RGB,8c0c15ba2cd769f5b1fdc1ef9927de52,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7143_JPG.rf.7fd682dd1716f4faff4e5f92cc676e7a.jpg,GOPR7143_JPG.rf.7fd682dd1716f4faff4e5f92cc676e7a.jpg,train,640,640,1.0,JPEG,121928,3,RGB,f81ca60511378a3e5119ae466526d689,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7145_JPG.rf.3544acea17fc298ab8916e6d893dbda2.jpg,GOPR7145_JPG.rf.3544acea17fc298ab8916e6d893dbda2.jpg,train,640,640,1.0,JPEG,123336,3,RGB,342bf210036a04a03c2f7d4e0436ea34,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7146_JPG.rf.a76d6ae7b7c43741bfc55ffda398c542.jpg,GOPR7146_JPG.rf.a76d6ae7b7c43741bfc55ffda398c542.jpg,train,640,640,1.0,JPEG,117472,3,RGB,76d5383fee7aed4fb8ef79949bd7badd,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7149_JPG.rf.c8d3497af9eee69e0c064c8a8a5829ef.jpg,GOPR7149_JPG.rf.c8d3497af9eee69e0c064c8a8a5829ef.jpg,train,640,640,1.0,JPEG,127832,3,RGB,27df8727673502aa7edd9836b6cc8567,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7151_JPG.rf.7917453e4ef173ebee8991832dcab887.jpg,GOPR7151_JPG.rf.7917453e4ef173ebee8991832dcab887.jpg,train,640,640,1.0,JPEG,104739,3,RGB,d44d81f9a030184667633068051ebb08,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7152_JPG.rf.6a321352851a9edbe883c5f433b2375b.jpg,GOPR7152_JPG.rf.6a321352851a9edbe883c5f433b2375b.jpg,train,640,640,1.0,JPEG,111925,3,RGB,316c95dc8f56ca2f9695505a9d5fc846,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7153_JPG.rf.2bf413791cfeae105ec99b0ad25f2b21.jpg,GOPR7153_JPG.rf.2bf413791cfeae105ec99b0ad25f2b21.jpg,train,640,640,1.0,JPEG,100079,3,RGB,0e38da0b051654f5ef793a8e446d22cd,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7154_JPG.rf.e1e768aa0fb93cadabc66f505f4b1822.jpg,GOPR7154_JPG.rf.e1e768aa0fb93cadabc66f505f4b1822.jpg,train,640,640,1.0,JPEG,125548,3,RGB,114bbd017bd036128cf01674e11145e6,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7155_JPG.rf.ff12a4f7b587c285695bf72d0f925a97.jpg,GOPR7155_JPG.rf.ff12a4f7b587c285695bf72d0f925a97.jpg,train,640,640,1.0,JPEG,90747,3,RGB,c9248c4b719df1f5baf8dd120721363e,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7156_JPG.rf.54ad135f592318933cae1fcba8b90837.jpg,GOPR7156_JPG.rf.54ad135f592318933cae1fcba8b90837.jpg,train,640,640,1.0,JPEG,123540,3,RGB,4a77801091c61c873ec81580b6065696,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7160_JPG.rf.acb7d60c17e2e02feb0b2f9a33ad3222.jpg,GOPR7160_JPG.rf.acb7d60c17e2e02feb0b2f9a33ad3222.jpg,train,640,640,1.0,JPEG,97307,3,RGB,2e84755abcdad32fc57bacb130bbf278,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7162_JPG.rf.22ea85d330d7ef74febe9c2c4946dc81.jpg,GOPR7162_JPG.rf.22ea85d330d7ef74febe9c2c4946dc81.jpg,train,640,640,1.0,JPEG,128281,3,RGB,e1e3611b224ae3ca7851300bbb427ed4,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7164_JPG.rf.f149d3159c1a811b0cea7a4e5addeab6.jpg,GOPR7164_JPG.rf.f149d3159c1a811b0cea7a4e5addeab6.jpg,train,640,640,1.0,JPEG,96918,3,RGB,0099bf06be839b0f32c6371b033b0180,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7165_JPG.rf.7099258fa059d851d04b940f8fa42101.jpg,GOPR7165_JPG.rf.7099258fa059d851d04b940f8fa42101.jpg,train,640,640,1.0,JPEG,117388,3,RGB,ef3c453cf69dead77a81d50f5bcb1a82,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7166_JPG.rf.21d65cc90f5d5e6f040595e75b7debe7.jpg,GOPR7166_JPG.rf.21d65cc90f5d5e6f040595e75b7debe7.jpg,train,640,640,1.0,JPEG,124367,3,RGB,4ae31258fc0fc915c63cd8874c6c7ce7,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7167_JPG.rf.2ef0403b0371647c3e90c6ee06e33f25.jpg,GOPR7167_JPG.rf.2ef0403b0371647c3e90c6ee06e33f25.jpg,train,640,640,1.0,JPEG,124297,3,RGB,be596312a32bc0f7794aef701a5ddfb6,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7168_JPG.rf.dd05a642649d13c49b25f30a9a8f7bbd.jpg,GOPR7168_JPG.rf.dd05a642649d13c49b25f30a9a8f7bbd.jpg,train,640,640,1.0,JPEG,100276,3,RGB,c92ae9e90be5a2cf54ba2b7068345f19,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7169_JPG.rf.9d0a18caf78649563a046acc1222f01f.jpg,GOPR7169_JPG.rf.9d0a18caf78649563a046acc1222f01f.jpg,train,640,640,1.0,JPEG,140233,3,RGB,9cdaea80f442e0352d6a294556b766a2,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7170_JPG.rf.72de6e3ed677a3c07edb75db0cfe2fad.jpg,GOPR7170_JPG.rf.72de6e3ed677a3c07edb75db0cfe2fad.jpg,train,640,640,1.0,JPEG,135652,3,RGB,2de1761b607b7a57ce988027c91c1702,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7172_JPG.rf.1bc311068b8c5bbb6c1aa721c64ccdef.jpg,GOPR7172_JPG.rf.1bc311068b8c5bbb6c1aa721c64ccdef.jpg,train,640,640,1.0,JPEG,113627,3,RGB,bf0a152a287b39d9bdb2f2053c661db9,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7173_JPG.rf.976aa95fd51933761afb44331fefe1a3.jpg,GOPR7173_JPG.rf.976aa95fd51933761afb44331fefe1a3.jpg,train,640,640,1.0,JPEG,130641,3,RGB,814aad8c315fee39765fd9939affa483,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7174_JPG.rf.2e3908460b23b68adadfbffa06cda306.jpg,GOPR7174_JPG.rf.2e3908460b23b68adadfbffa06cda306.jpg,train,640,640,1.0,JPEG,134339,3,RGB,fe545feea27ce18aeade751619cf7a50,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7175_JPG.rf.34a68c4ed58ddd65563c592e1fa8d790.jpg,GOPR7175_JPG.rf.34a68c4ed58ddd65563c592e1fa8d790.jpg,train,640,640,1.0,JPEG,90314,3,RGB,f83a5369bc7b00575968a863e92d0486,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7176_JPG.rf.3a0cf7ee58362aaebef6fe4ed47a8383.jpg,GOPR7176_JPG.rf.3a0cf7ee58362aaebef6fe4ed47a8383.jpg,train,640,640,1.0,JPEG,77399,3,RGB,83810189e104ad3aec4654070e37f89d,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7177_JPG.rf.44dc0461b6570e0f43ea21bbd05a6085.jpg,GOPR7177_JPG.rf.44dc0461b6570e0f43ea21bbd05a6085.jpg,train,640,640,1.0,JPEG,103870,3,RGB,dd680597db837f17f9fb77f17a10bf1c,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7178_JPG.rf.db38a2c0a6c3029441e1b99aefe81b09.jpg,GOPR7178_JPG.rf.db38a2c0a6c3029441e1b99aefe81b09.jpg,train,640,640,1.0,JPEG,129120,3,RGB,f9f69fa896f51114a72b64077c76f3c7,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7179_JPG.rf.c4f6c0d91d75b736b66b7ab002387a1f.jpg,GOPR7179_JPG.rf.c4f6c0d91d75b736b66b7ab002387a1f.jpg,train,640,640,1.0,JPEG,98135,3,RGB,31c4cc7c868a676f9e6a075983306fda,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7180_JPG.rf.e928b8463cb6246e34c4f64fc0ab8ee5.jpg,GOPR7180_JPG.rf.e928b8463cb6246e34c4f64fc0ab8ee5.jpg,train,640,640,1.0,JPEG,136806,3,RGB,34d1595c5a64144dd6bb300451d9166c,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7181_JPG.rf.9e92963bdbeb255bce804b63fc82da2a.jpg,GOPR7181_JPG.rf.9e92963bdbeb255bce804b63fc82da2a.jpg,train,640,640,1.0,JPEG,140524,3,RGB,430cde541d8b55b15c2f4f9976afc344,1
/Users/macbook/Documents/cassava-navigation-ai/data/extracted/data/images/train/GOPR7182_JPG.rf.e9f8f7f8b550531a9c5a44bcc74e6add.jpg,GOPR7182_JPG.rf.e9f8f7f8b550531a9c5a44bcc74e6add.jpg,train,640,640,1.0,JPEG,139148,3,RGB,a97cd4c6f5992560a069ba01b0a4fcab,1
